Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
1,32730,32757.9,32776.1,32760.2,31820.9
2,32960,32979,32998.1,32981.7,32040.2
3,33050,33200.1,33220,33203.1,32259.6
4,33320,33421.2,33442,33424.6,32478.9
5,33660,33642.4,33663.9,33646,32698.2
6,33820,33863.5,33885.9,33867.4,32917.6
7,34100,34084.6,34107.8,34088.9,33136.9
8,34380,34305.7,34329.8,34310.3,33356.3
9,34530,34526.8,34551.7,34531.8,33575.6
10,34790,34747.9,34773.7,34753.2,33795
1,35230,35191,35196.6,35183,34233.7
2,35470,35410.7,35417.8,35404.2,34453
3,35640,35630.3,35639.1,35625.3,34672.4
4,35870,35850,35860.3,35846.5,34891.7
5,36070,36069.7,36081.6,36067.6,35111
6,36300,36289.4,36302.9,36288.8,35330.4
7,36510,36509,36524.1,36510,35549.7
8,36690,36728.7,36745.4,36731.1,35769.1
9,37000,36948.4,36966.6,36952.3,35988.4
10,37220,37168.1,37187.9,37173.4,36207.8
1,37360,37387.8,37409.2,37394.6,36427.1
2,37670,37607.4,37630.4,37615.7,36646.5
3,37800,37827.1,37851.7,37836.9,36865.8
4,38050,38046.8,38072.9,38058,37085.1
5,38250,38266.5,38294.2,38279.2,37304.5
6,38490,38486.1,38515.5,38500.4,37523.8
7,38670,38705.8,38736.7,38721.5,37743.2
8,38900,38925.5,38958,38942.7,37962.5
9,39080,39145.2,39179.2,39163.8,38181.9
10,39410,39364.8,39400.5,39385,38401.2
1,39870,39818.4,39829.3,39818.2,38839.9
2,40110,40038.7,40050.1,40039.2,39059.2
3,40250,40258.9,40270.9,40260.2,39278.6
4,40520,40479.1,40491.7,40481.1,39497.9
5,40720,40699.4,40712.6,40702.1,39717.3
6,40940,40919.6,40933.4,40923.1,39936.6
7,41110,41139.8,41154.2,41144.1,40156
8,41360,41360,41375,41365.1,40375.3
9,41570,41580.3,41595.8,41586,40594.7
10,41800,41800.5,41816.6,41807,40814
1,41970,42020.7,42037.4,42028,41033.3
2,42280,42240.9,42258.2,42249,41252.7
3,42430,42461.2,42479,42469.9,41472
4,42690,42681.4,42699.8,42690.9,41691.4
5,42890,42901.6,42920.7,42911.9,41910.7
6,43170,43121.8,43141.5,43132.9,42130.1
7,43350,43342.1,43362.3,43353.9,42349.4
8,43570,43562.3,43583.1,43574.8,42568.8
9,43770,43782.5,43803.9,43795.8,42788.1
10,43980,44002.8,44024.7,44016.8,43007.4
1,44490,44449.2,44456.7,44445.1,43446.1
2,44710,44669.5,44677.2,44666.1,43665.5
3,44910,44889.7,44897.7,44887.1,43884.8
4,45130,45109.9,45118.2,45108.1,44104.2
5,45300,45330.1,45338.7,45329.1,44323.5
6,45570,45550.3,45559.2,45550,44542.9
7,45780,45770.5,45779.7,45771,44762.2
8,45930,45990.7,46000.2,45992,44981.5
9,46210,46211,46220.7,46213,45200.9
10,46400,46431.2,46441.2,46434,45420.2
1,46700,46651.4,46661.8,46655,45639.6
2,46910,46871.6,46882.3,46876,45858.9
3,47060,47091.8,47102.8,47097,46078.3
4,47310,47312,47323.3,47318,46297.6
5,47480,47532.3,47543.8,47539,46517
6,47760,47752.5,47764.3,47759.9,46736.3
7,47960,47972.7,47984.8,47980.9,46955.7
8,48210,48192.9,48205.3,48201.9,47175
9,48400,48413.1,48425.8,48422.9,47394.3
10,48670,48633.3,48646.3,48643.9,47613.7
2,49060,49077,49085.7,49077.7,48052.4
1,49330,49298.1,49306.2,49298.9,48271.7
3,49530,49519.2,49526.6,49520,48491.1
5,49730,49740.3,49747.1,49741.1,48710.4
4,49960,49961.4,49967.6,49962.3,48929.8
7,50140,50182.5,50188.1,50183.4,49149.1
6,50380,50403.6,50408.5,50404.5,49368.4
9,50660,50624.7,50629,50625.7,49587.8
8,50880,50845.8,50849.5,50846.8,49807.1
10,51060,51066.9,51070,51067.9,50026.5
2,51340,51288,51290.4,51289.1,50245.8
3,51520,51509.1,51510.9,51510.2,50465.2
1,51740,51730.2,51731.4,51731.3,50684.5
4,51920,51951.3,51951.9,51952.5,50903.9
5,52160,52172.4,52172.3,52173.6,51123.2
6,52370,52393.5,52392.8,52394.7,51342.5
7,52570,52614.6,52613.3,52615.9,51561.9
8,52830,52835.7,52833.7,52837,51781.2
9,53050,53056.8,53054.2,53058.1,52000.6
10,53340,53277.9,53274.7,53279.3,52219.9
3,53760,53726,53715.7,53717.9,52658.6
2,53960,53945.1,53936.1,53938.3,52878
4,54240,54164.2,54156.4,54158.6,53097.3
1,54400,54383.4,54376.8,54379,53316.6
6,54590,54602.5,54597.2,54599.4,53536
5,54830,54821.6,54817.6,54819.8,53755.3
8,54980,55040.7,55038,55040.2,53974.7
7,55230,55259.8,55258.4,55260.5,54194
9,55490,55478.9,55478.8,55480.9,54413.4
10,55710,55698,55699.2,55701.3,54632.7
3,55930,55917.1,55919.6,55921.7,54852.1
4,56190,56136.2,56140,56142.1,55071.4
2,56410,56355.3,56360.4,56362.5,55290.7
6,56570,56574.5,56580.8,56582.8,55510.1
1,56780,56793.6,56801.2,56803.2,55729.4
8,57030,57012.7,57021.6,57023.6,55948.8
5,57210,57231.8,57242,57244,56168.1
9,57380,57450.9,57462.4,57464.4,56387.5
7,57600,57670,57682.8,57684.7,56606.8
10,57940,57889.1,57903.2,57905.1,56826.2
4,58330,58332.7,58332.4,58324.2,57264.8
3,58560,58551.8,58552.4,58544.2,57484.2
6,58760,58770.9,58772.5,58764.2,57703.5
2,58970,58989.9,58992.5,58984.2,57922.9
8,59210,59209,59212.6,59204.1,58142.2
1,59540,59428.1,59432.6,59424.1,58361.6
9,59660,59647.1,59652.7,59644.1,58580.9
5,59880,59866.2,59872.7,59864.1,58800.3
7,60070,60085.2,60092.8,60084,59019.6
10,60250,60304.3,60312.8,60304,59239
4,60470,60523.4,60532.8,60524,59458.3
6,60740,60742.4,60752.9,60744,59677.6
3,60970,60961.5,60972.9,60963.9,59897
8,61200,61180.6,61193,61183.9,60116.3
2,61360,61399.6,61413,61403.9,60335.7
9,61580,61618.7,61633.1,61623.9,60555
1,61810,61837.8,61853.1,61843.8,60774.4
7,62060,62056.8,62073.2,62063.8,60993.7
5,62310,62275.9,62293.2,62283.8,61213.1
10,62550,62494.9,62513.3,62503.8,61432.4
6,63010,62947.5,62946.3,62935.7,61871.1
4,63260,63166.3,63166.1,63156.2,62090.4
8,63340,63385.2,63385.9,63376.6,62309.8
3,63610,63604.1,63605.7,63597.1,62529.1
9,63860,63823,63825.5,63817.5,62748.5
2,63950,64041.9,64045.3,64038,62967.8
7,64250,64260.7,64265.1,64258.4,63187.2
1,64420,64479.6,64484.9,64478.9,63406.5
5,64700,64698.5,64704.7,64699.3,63625.8
10,64890,64917.4,64924.5,64919.8,63845.2
6,65190,65136.3,65144.3,65140.2,64064.5
8,65420,65355.1,65364.1,65360.7,64283.9
4,65590,65574,65583.9,65581.1,64503.2
9,65800,65792.9,65803.7,65801.6,64722.6
3,65990,66011.8,66023.5,66022,64941.9
7,66220,66230.6,66243.3,66242.5,65161.3
2,66460,66449.5,66463.1,66462.9,65380.6
5,66670,66668.4,66682.9,66683.4,65599.9
1,66850,66887.3,66902.7,66903.8,65819.3
10,67120,67106.2,67122.5,67124.3,66038.6
8,67620,67568.9,67562.6,67560.6,66477.3
6,67810,67787.6,67782.4,67780.8,66696.7
9,68100,68006.3,68002.1,68001,66916
4,68240,68225.1,68221.9,68221.2,67135.4
7,68410,68443.8,68441.6,68441.4,67354.7
3,68650,68662.5,68661.4,68661.6,67574
5,68880,68881.2,68881.1,68881.8,67793.4
2,69130,69099.9,69100.9,69102,68012.7
1,69280,69318.6,69320.6,69322.2,68232.1
10,69460,69537.3,69540.4,69542.4,68451.4
8,69790,69756,69760.1,69762.6,68670.8
9,70010,69974.7,69979.9,69982.8,68890.1
6,70220,70193.4,70199.6,70203,69109.5
