Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
7,48820,48801.5,48845,48833.8,47615.4
4,49240,49275.4,49266.1,49243.2,48054.1
6,49460,49492.4,49485.4,49463.5,48273.5
10,49730,49709.4,49704.7,49683.7,48492.8
2,49930,49926.4,49924,49904,48712.2
8,50150,50143.5,50143.3,50124.2,48931.5
1,50350,50360.5,50362.6,50344.4,49150.9
9,50580,50577.5,50581.9,50564.7,49370.2
3,50860,50794.5,50801.2,50784.9,49589.6
7,51050,51011.5,51020.5,51005.1,49808.9
5,51190,51228.6,51239.8,51225.4,50028.3
4,51370,51445.6,51459.1,51445.6,50247.6
6,51670,51662.6,51678.4,51665.9,50467
2,51890,51879.6,51897.7,51886.1,50686.3
10,52130,52096.6,52117,52106.3,50905.7
1,52320,52313.7,52336.3,52326.6,51125
8,52510,52530.7,52555.6,52546.8,51344.4
9,52700,52747.7,52774.9,52767,51563.7
7,53030,52964.7,52994.2,52987.3,51783.1
3,53150,53181.7,53213.5,53207.5,52002.5
5,53400,53398.7,53432.8,53427.8,52221.8
6,53860,53867.3,53854.4,53832.4,52660.5
4,54090,54083.7,54073.2,54052.2,52879.9
10,54300,54300.1,54292,54271.9,53099.2
2,54470,54516.5,54510.8,54491.7,53318.6
8,54700,54732.9,54729.5,54711.4,53537.9
1,54890,54949.3,54948.3,54931.1,53757.3
7,55180,55165.7,55167.1,55150.9,53976.6
9,55380,55382.1,55385.9,55370.6,54196
5,55600,55598.5,55604.7,55590.4,54415.3
3,55880,55814.9,55823.5,55810.1,54634.7
4,56000,56031.3,56042.2,56029.9,54854
6,56250,56247.7,56261,56249.6,55073.4
10,56490,56464.1,56479.8,56469.4,55292.7
8,56690,56680.5,56698.6,56689.1,55512.1
2,56940,56896.9,56917.4,56908.9,55731.5
7,57120,57113.3,57136.2,57128.6,55950.8
1,57340,57329.7,57354.9,57348.3,56170.2
9,57490,57546.1,57573.7,57568.1,56389.5
3,57770,57762.5,57792.5,57787.8,56608.9
5,57960,57978.9,58011.3,58007.6,56828.2
6,58420,58449.6,58435.6,58411.8,57266.9
4,58670,58665.7,58654,58631.6,57486.3
8,58840,58881.8,58872.4,58851.5,57705.6
10,59080,59097.9,59090.7,59071.4,57925
7,59330,59313.9,59309.1,59291.2,58144.3
2,59520,59530,59527.5,59511.1,58363.7
9,59780,59746.1,59745.9,59731,58583
1,59950,59962.2,59964.2,59950.8,58802.4
5,60170,60178.2,60182.6,60170.7,59021.7
3,60390,60394.3,60401,60390.6,59241.1
6,60620,60610.4,60619.3,60610.4,59460.5
8,60830,60826.5,60837.7,60830.3,59679.8
4,61080,61042.6,61056.1,61050.2,59899.2
10,61280,61258.6,61274.4,61270,60118.5
2,61480,61474.7,61492.8,61489.9,60337.9
7,61680,61690.8,61711.2,61709.8,60557.2
1,61920,61906.9,61929.5,61929.6,60776.6
9,62140,62122.9,62147.9,62149.5,60995.9
3,62310,62339,62366.3,62369.4,61215.3
5,62520,62555.1,62584.6,62589.2,61434.6
8,63010,63028.2,63018.5,62998.8,61873.3
6,63230,63245.4,63236.8,63218.9,62092.7
10,63450,63462.6,63455.1,63439,62312
4,63690,63679.8,63673.4,63659.2,62531.4
7,63900,63896.9,63891.6,63879.3,62750.7
2,64170,64114.1,64109.9,64099.4,62970.1
9,64370,64331.3,64328.2,64319.5,63189.4
1,64480,64548.5,64546.5,64539.7,63408.8
5,64710,64765.7,64764.8,64759.8,63628.2
3,65010,64982.8,64983.1,64979.9,63847.5
6,65170,65200,65201.3,65200.1,64066.9
8,65400,65417.2,65419.6,65420.2,64286.2
4,65630,65634.4,65637.9,65640.3,64505.6
10,65840,65851.6,65856.2,65860.5,64724.9
7,66080,66068.7,66074.5,66080.6,64944.3
9,66300,66285.9,66292.7,66300.7,65163.6
2,66500,66503.1,66511,66520.8,65383
5,66750,66720.3,66729.3,66741,65602.3
1,66920,66937.5,66947.6,66961.1,65821.7
3,67190,67154.6,67165.9,67181.2,66041
8,67570,67611.2,67605.6,67589.8,66479.7
6,67780,67829.9,67824,67810,66699.1
10,68020,68048.5,68042.5,68030.2,66918.4
4,68190,68267.1,68260.9,68250.3,67137.8
9,68490,68485.7,68479.3,68470.5,67357.2
7,68710,68704.4,68697.8,68690.7,67576.5
5,68910,68923,68916.2,68910.9,67795.9
2,69130,69141.6,69134.7,69131.1,68015.2
3,69430,69360.2,69353.1,69351.2,68234.6
1,69570,69578.9,69571.5,69571.4,68453.9
8,69770,69797.5,69790,69791.6,68673.3
10,70030,70016.1,70008.4,70011.8,68892.6
6,70240,70234.7,70226.8,70231.9,69112
9,70470,70453.4,70445.3,70452.1,69331.3
4,70670,70672,70663.7,70672.3,69550.7
7,70860,70890.6,70882.2,70892.5,69770
2,71080,71109.3,71100.6,71112.7,69989.4
5,71310,71327.9,71319,71332.8,70208.7
1,71570,71546.5,71537.5,71553,70428.1
3,71830,71765.1,71755.9,71773.2,70647.4
10,72140,72212.4,72195.4,72180.9,71086.2
8,72380,72430,72413.9,72401.1,71305.5
9,72650,72647.6,72632.5,72621.3,71524.9
6,72820,72865.2,72851,72841.5,71744.2
7,73080,73082.8,73069.5,73061.8,71963.6
4,73290,73300.4,73288,73282,72182.9
5,73550,73518.1,73506.6,73502.2,72402.3
2,73730,73735.7,73725.1,73722.4,72621.6
3,74050,73953.3,73943.6,73942.7,72841
1,74220,74170.9,74162.2,74162.9,73060.3
8,74390,74388.5,74380.7,74383.1,73279.7
10,74620,74606.1,74599.2,74603.3,73499
6,74730,74823.7,74817.8,74823.6,73718.4
9,74950,75041.3,75036.3,75043.8,73937.7
4,75230,75258.9,75254.8,75264,74157.1
7,75460,75476.5,75473.4,75484.2,74376.4
2,75710,75694.1,75691.9,75704.5,74595.8
5,75890,75911.7,75910.4,75924.7,74815.2
3,76160,76129.4,76129,76144.9,75034.5
1,76410,76347,76347.5,76365.1,75253.9
10,76760,76800,76787.5,76773.7,75692.6
8,77040,77018,77006.2,76994,75911.9
9,77240,77235.9,77224.8,77214.3,76131.3
6,77420,77453.9,77443.4,77434.6,76350.6
7,77630,77671.8,77662.1,77654.9,76570
4,77830,77889.7,77880.7,77875.2,76789.3
5,78050,78107.7,78099.3,78095.5,77008.7
2,78330,78325.6,78318,78315.8,77228
1,78540,78543.6,78536.6,78536.1,77447.4
3,78840,78761.5,78755.2,78756.4,77666.7
10,79010,78979.5,78973.9,78976.6,77886.1
9,79190,79197.4,79192.5,79196.9,78105.4
8,79430,79415.4,79411.1,79417.2,78324.8
7,79680,79633.3,79629.8,79637.5,78544.1
6,79870,79851.2,79848.4,79857.8,78763.5
4,80060,80069.2,80067,80078.1,78982.9
2,80270,80287.1,80285.7,80298.4,79202.2
5,80460,80505.1,80504.3,80518.7,79421.6
3,80730,80723,80722.9,80739,79640.9
1,80950,80941,80941.6,80959.3,79860.3
9,81330,81389.4,81381.6,81369,80299
10,81550,81608,81600.4,81589.2,80518.3
7,81810,81826.5,81819.1,81809.4,80737.7
8,82040,82045.1,82037.9,82029.6,80957
4,82300,82263.6,82256.6,82249.8,81176.4
6,82480,82482.2,82475.4,82470,81395.7
5,82700,82700.7,82694.1,82690.3,81615.1
2,82930,82919.3,82912.9,82910.5,81834.4
1,83130,83137.9,83131.6,83130.7,82053.8
3,83440,83356.4,83350.3,83350.9,82273.1
10,83580,83575,83569.1,83571.1,82492.5
9,83750,83793.5,83787.8,83791.3,82711.9
8,83960,84012.1,84006.6,84011.5,82931.2
7,84260,84230.6,84225.3,84231.7,83150.6
4,84390,84449.2,84444.1,84452,83369.9
5,84630,84667.7,84662.8,84672.2,83589.3
6,84880,84886.3,84881.6,84892.4,83808.6
1,85110,85104.8,85100.3,85112.6,84028
2,85340,85323.4,85319.1,85332.8,84247.3
3,85610,85541.9,85537.8,85553,84466.7
9,85960,85985.8,85974.2,85960.7,84905.4
10,86180,86203.7,86192.9,86180.7,85124.7
7,86410,86421.5,86411.7,86400.7,85344.1
8,86660,86639.3,86630.4,86620.8,85563.4
5,86840,86857.2,86849.1,86840.8,85782.8
4,87070,87075,87067.8,87060.8,86002.1
1,87280,87292.9,87286.5,87280.9,86221.5
6,87480,87510.7,87505.3,87500.9,86440.9
3,87760,87728.5,87724,87720.9,86660.2
2,88010,87946.4,87942.7,87941,86879.6
9,88050,88164.2,88161.4,88161,87098.9
7,88390,88382.1,88380.2,88381.1,87318.3
10,88620,88599.9,88598.9,88601.1,87537.6
8,88810,88817.7,88817.6,88821.1,87757
4,89020,89035.6,89036.3,89041.2,87976.3
5,89230,89253.4,89255.1,89261.2,88195.7
6,89490,89471.3,89473.8,89481.2,88415
1,89710,89689.1,89692.5,89701.3,88634.4
2,89920,89906.9,89911.2,89921.3,88853.7
3,90130,90124.8,90129.9,90141.3,89073.1
7,90570,90569.5,90564.1,90547,89511.8
9,90770,90787.6,90782.7,90767.1,89731.1
8,90930,91005.7,91001.3,90987.2,89950.5
10,91180,91223.8,91220,91207.3,90169.9
5,91390,91442,91438.6,91427.4,90389.2
4,91690,91660.1,91657.3,91647.5,90608.6
1,91920,91878.2,91875.9,91867.6,90827.9
6,92110,92096.3,92094.6,92087.7,91047.3
3,92380,92314.4,92313.2,92307.8,91266.6
2,92570,92532.6,92531.9,92527.9,91486
9,92710,92750.7,92750.5,92748.1,91705.3
7,92990,92968.8,92969.2,92968.2,91924.7
8,93160,93186.9,93187.8,93188.3,92144
5,93330,93405.1,93406.5,93408.4,92363.4
10,93620,93623.2,93625.1,93628.5,92582.7
1,93830,93841.3,93843.7,93848.6,92802.1
4,94090,94059.4,94062.4,94068.7,93021.4
6,94340,94277.6,94281,94288.8,93240.8
2,94460,94495.7,94499.7,94508.9,93460.1
3,94720,94713.8,94718.3,94729,93679.5
7,95210,95156.9,95155,95143.5,94118.2
9,95420,95375.6,95373.7,95363.3,94337.6
5,95560,95594.3,95592.4,95583,94556.9
8,95760,95813,95811,95802.7,94776.3
1,95960,96031.6,96029.7,96022.5,94995.6
10,96190,96250.3,96248.3,96242.2,95215
6,96490,96469,96467,96461.9,95434.3
4,96660,96687.7,96685.7,96681.7,95653.7
3,96920,96906.4,96904.3,96901.4,95873
2,97150,97125.1,97123,97121.1,96092.4
7,97360,97343.7,97341.6,97340.9,96311.7
9,97560,97562.4,97560.3,97560.6,96531.1
8,97810,97781.1,97779,97780.3,96750.4
5,97950,97999.8,97997.6,98000.1,96969.8
10,98200,98218.5,98216.3,98219.8,97189.1
1,98380,98437.2,98434.9,98439.5,97408.5
6,98640,98655.8,98653.6,98659.3,97627.8
3,98870,98874.5,98872.3,98879,97847.2
4,99100,99093.2,99090.9,99098.7,98066.6
2,99430,99311.9,99309.6,99318.5,98285.9
9,99770,99743.1,99736.6,99707.1,98724.6
7,100000,99960.4,99954.9,99927.6,98944
5,100160,100178,100173,100148,99163.3
8,100350,100395,100392,100369,99382.7
1,100580,100613,100610,100589,99602
10,100730,100830,100828,100810,99821.4
3,101050,101047,101047,101030,100041
6,101240,101265,101265,101251,100260
2,101520,101482,101484,101472,100479
4,101790,101699,101702,101692,100699
9,101840,101917,101920,101913,100918
5,102070,102134,102139,102133,101137
7,102370,102351,102357,102354,101357
1,102580,102569,102575,102575,101576
8,102740,102786,102794,102795,101796
10,103010,103003,103012,103016,102015
6,103150,103221,103231,103236,102234
3,103480,103438,103449,103457,102454
4,103680,103656,103667,103677,102673
2,103940,103873,103886,103898,102892
5,104340,104337,104339,104329,103331
9,104570,104557,104557,104550,103550
1,104740,104777,104776,104771,103770
7,105020,104997,104995,104992,103989
10,105180,105217,105214,105214,104208
8,105390,105436,105433,105435,104428
3,105730,105656,105652,105656,104647
6,105840,105876,105870,105877,104866
2,106060,106096,106089,106099,105086
4,106330,106316,106308,106320,105305
5,106680,106536,106527,106541,105525
9,106900,106756,106746,106762,105744
7,106960,106975,106965,106984,105963
1,107210,107195,107184,107205,106183
10,107410,107415,107402,107426,106402
3,107640,107635,107621,107647,106621
8,107790,107855,107840,107869,106841
2,108080,108075,108059,108090,107060
6,108280,108294,108278,108311,107279
4,108460,108514,108497,108532,107499
5,108850,108962,108942,108931,107937
9,109380,109180,109161,109152,108157
1,109410,109397,109380,109373,108376
7,109650,109615,109599,109594,108595
3,109880,109833,109818,109815,108815
10,110000,110050,110037,110036,109034
2,110240,110268,110256,110257,109254
8,110470,110485,110475,110478,109473
4,110640,110703,110694,110699,109692
6,110870,110920,110913,110920,109912
5,111010,111138,111132,111140,110131
1,111420,111355,111351,111361,110350
9,111720,111573,111570,111582,110570
7,111820,111790,111789,111803,110789
10,112060,112008,112008,112024,111008
3,112200,112225,112227,112245,111228
8,112410,112443,112446,112466,111447
2,112640,112660,112665,112687,111666
6,112800,112878,112884,112908,111886
4,113130,113095,113103,113129,112105
1,113550,113569,113552,113541,112544
5,113730,113787,113771,113763,112763
7,113960,114004,113990,113984,112983
9,114510,114222,114209,114206,113202
3,114610,114440,114429,114427,113421
10,114640,114658,114648,114649,113641
2,114810,114876,114867,114870,113860
8,115070,115093,115086,115092,114079
4,115290,115311,115305,115313,114299
6,115500,115529,115525,115535,114518
5,115700,115747,115744,115756,114737
1,115980,115965,115963,115978,114957
7,116150,116182,116182,116199,115176
3,116420,116400,116402,116421,115395
9,116670,116618,116621,116642,115615
2,116870,116836,116840,116864,115834
10,117070,117054,117059,117085,116053
4,117250,117271,117278,117307,116273
8,117440,117489,117498,117528,116492
6,117690,117707,117717,117750,116712
1,118210,118172,118170,118162,117150
5,118360,118393,118390,118384,117370
3,118710,118613,118610,118606,117589
7,118820,118834,118830,118828,117808
2,119040,119054,119049,119049,118028
9,119290,119275,119269,119271,118247
4,119460,119495,119489,119493,118466
10,119690,119716,119708,119715,118686
6,119890,119936,119928,119936,118905
8,120020,120157,120148,120158,119124
1,120410,120378,120367,120380,119344
5,120580,120598,120587,120602,119563
7,120770,120819,120807,120823,119782
3,121000,121039,121026,121045,120002
2,121450,121260,121246,121267,120221
9,121620,121480,121466,121489,120441
10,121730,121701,121685,121710,120660
4,121920,121921,121905,121932,120879
8,122090,122142,122125,122154,121099
6,122320,122362,122344,122376,121318
5,122790,122821,122794,122789,121757
1,122990,123039,123014,123011,121976
3,123320,123257,123234,123232,122195
7,123460,123475,123454,123454,122415
2,123620,123693,123674,123675,122634
4,124200,123911,123894,123897,122853
9,124270,124129,124114,124119,123073
10,124360,124347,124333,124340,123292
6,124490,124565,124553,124562,123511
8,124750,124783,124773,124783,123731
1,124960,125001,124993,125005,123950
5,125180,125218,125213,125226,124170
3,125490,125436,125433,125448,124389
2,125580,125654,125653,125669,124608
7,125790,125872,125873,125891,124828
4,126000,126090,126093,126113,125047
9,126330,126308,126313,126334,125266
6,126500,126526,126532,126556,125486
10,126770,126744,126752,126777,125705
8,127030,126962,126972,126999,125924
5,127430,127427,127416,127401,126363
1,127650,127646,127636,127623,126582
2,127860,127865,127856,127845,126802
3,128210,128084,128076,128067,127021
4,128330,128303,128296,128289,127240
7,128430,128522,128516,128511,127460
6,128670,128741,128736,128733,127679
9,128930,128960,128956,128955,127899
8,129130,129179,129176,129177,128118
10,129370,129398,129396,129399,128337
5,129660,129618,129616,129620,128557
2,129860,129837,129836,129842,128776
1,130140,130056,130056,130064,128995
3,130340,130275,130276,130286,129215
7,130490,130494,130496,130508,129434
4,130660,130713,130716,130730,129653
9,130900,130932,130936,130952,129873
6,131150,131151,131156,131174,130092
10,131380,131370,131376,131396,130311
8,131600,131589,131596,131618,130531
2,132090,132060,132048,132036,130969
5,132280,132280,132268,132258,131189
3,132580,132500,132488,132481,131408
1,132740,132720,132709,132704,131628
4,132980,132939,132929,132927,131847
7,133180,133159,133149,133149,132066
6,133300,133379,133370,133372,132286
9,133550,133599,133590,133595,132505
8,133710,133818,133810,133817,132724
10,133980,134038,134031,134040,132944
5,134300,134258,134251,134263,133163
2,134490,134478,134471,134486,133382
1,134760,134697,134691,134708,133602
3,134980,134917,134912,134931,133821
4,135180,135137,135132,135154,134040
6,135380,135357,135352,135376,134260
7,135590,135576,135573,135599,134479
8,135770,135796,135793,135822,134698
9,135940,136016,136013,136045,134918
10,136250,136236,136234,136267,135137
2,136730,136705,136689,136679,135576
5,136940,136925,136909,136902,135795
3,137230,137145,137130,137125,136015
1,137360,137365,137351,137348,136234
6,137570,137585,137572,137571,136453
4,137770,137805,137792,137794,136673
8,137950,138025,138013,138017,136892
7,138240,138245,138234,138240,137111
10,138410,138465,138454,138463,137331
9,138660,138685,138675,138686,137550
2,138920,138906,138896,138910,137769
3,139240,139126,139116,139133,137989
5,139400,139346,139337,139356,138208
6,139590,139566,139558,139579,138427
1,139790,139786,139778,139802,138647
4,140000,140006,139999,140025,138866
7,140230,140226,140220,140248,139086
8,140430,140446,140440,140471,139305
9,140600,140666,140661,140694,139524
10,140900,140886,140882,140917,139744
3,141400,141363,141340,141341,140182
2,141610,141583,141561,141564,140402
6,141810,141803,141782,141787,140621
5,142080,142023,142003,142009,140840
4,142270,142242,142224,142232,141060
1,142470,142462,142445,142454,141279
8,142630,142682,142666,142677,141498
7,142960,142901,142887,142899,141718
10,143090,143121,143108,143122,141937
9,143330,143341,143330,143344,142156
3,143520,143560,143551,143567,142376
2,143770,143780,143772,143789,142595
5,144000,144000,143993,144012,142815
6,144240,144219,144214,144234,143034
1,144450,144439,144435,144457,143253
4,144680,144659,144656,144679,143473
8,144870,144878,144877,144902,143692
10,145130,145098,145098,145124,143911
7,145290,145318,145319,145347,144131
9,145510,145537,145540,145570,144350
2,146000,146001,145980,145976,144789
3,146280,146220,146201,146197,145008
6,146370,146439,146422,146418,145227
5,146660,146658,146643,146640,145447
4,146880,146876,146864,146861,145666
1,147140,147095,147085,147083,145885
10,147330,147314,147306,147304,146105
8,147490,147533,147527,147525,146324
9,147770,147751,147748,147747,146544
7,147970,147970,147969,147968,146763
3,148150,148189,148190,148190,146982
2,148380,148408,148411,148411,147202
6,148620,148627,148632,148633,147421
4,148830,148845,148853,148854,147640
5,149080,149064,149074,149075,147860
10,149320,149283,149295,149297,148079
1,149500,149502,149516,149518,148298
8,149700,149720,149737,149740,148518
7,149940,149939,149958,149961,148737
9,150170,150158,150179,150182,148956
