Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
4,44980,44952.6,44964.7,44937.3,43749.4
5,45260,45258.3,45266.7,45239.4,44045.5
6,45590,45564,45568.6,45541.5,44341.7
2,46160,46139.2,46174.2,46172,44934.1
1,46480,46446.5,46476.2,46474.6,45230.3
3,46790,46753.8,46778.2,46777.3,45526.5
5,47060,47061.2,47080.2,47080,45822.6
4,47410,47368.5,47382.2,47382.7,46118.8
6,47650,47675.8,47684.2,47685.3,46415
2,47940,47983.1,47986.2,47988,46711.2
3,48270,48290.4,48288.2,48290.7,47007.4
1,48610,48597.7,48590.2,48593.4,47303.5
4,48940,48905,48892.2,48896,47599.7
5,49210,49212.4,49194.2,49198.7,47895.9
6,49520,49519.7,49496.2,49501.4,48192.1
3,50080,50080.1,50100.7,50106.9,48784.5
2,50410,50385.6,50402.8,50408,49080.6
4,50780,50691.2,50704.8,50709,49376.8
1,51010,50996.7,51006.8,51010,49673
5,51220,51302.2,51308.8,51311,49969.2
6,51540,51607.8,51610.8,51612,50265.4
3,51940,51913.3,51912.8,51913,50561.6
4,52280,52218.8,52214.9,52214,50857.7
2,52560,52524.4,52516.9,52515,51153.9
5,52830,52829.9,52818.9,52816,51450.1
1,53140,53135.4,53120.9,53117,51746.3
6,53360,53441,53422.9,53418.1,52042.5
4,54060,54002.3,54021.9,54023.1,52634.8
3,54370,54306.4,54323.7,54323.6,52931
5,54620,54610.5,54625.6,54624.1,53227.2
2,54870,54914.6,54927.4,54924.6,53523.4
1,55200,55218.8,55229.3,55225.1,53819.6
6,55420,55522.9,55531.2,55525.6,54115.7
4,55820,55827,55833,55826.1,54411.9
5,56150,56131.1,56134.9,56126.6,54708.1
3,56440,56435.3,56436.8,56427.1,55004.3
1,56770,56739.4,56738.6,56727.6,55300.5
2,57090,57043.5,57040.5,57028.1,55596.7
6,57300,57347.6,57342.4,57328.6,55892.8
5,57880,57913.4,57938.8,57946.7,56485.2
4,58250,58217.8,58240.5,58245.2,56781.4
1,58530,58522.3,58542.2,58543.6,57077.6
3,58850,58826.7,58843.9,58842.1,57373.7
2,59120,59131.1,59145.5,59140.6,57669.9
6,59420,59435.5,59447.2,59439.1,57966.1
5,59730,59739.9,59748.9,59737.6,58262.3
1,60020,60044.3,60050.5,60036.1,58558.5
4,60340,60348.7,60352.2,60334.5,58854.7
2,60720,60653.1,60653.9,60633,59150.8
3,61000,60957.6,60955.5,60931.5,59447
6,61200,61262,61257.2,61230,59743.2
1,61740,61800,61831.5,61807,60335.6
5,62060,62101.6,62132.3,62105.6,60631.8
2,62390,62403.3,62433.1,62404.1,60927.9
4,62750,62704.9,62734,62702.7,61224.1
3,63040,63006.6,63034.8,63001.3,61520.3
6,63300,63308.2,63335.6,63299.9,61816.5
1,63560,63609.8,63636.5,63598.5,62112.7
2,63910,63911.5,63937.3,63897,62408.8
5,64190,64213.1,64238.1,64195.6,62705
3,64490,64514.8,64538.9,64494.2,63001.2
4,64840,64816.4,64839.8,64792.8,63297.4
6,65120,65118.1,65140.6,65091.3,63593.6
2,65730,65692.2,65728.8,65707.4,64185.9
1,66020,65995.3,66029.2,66008.6,64482.1
5,66300,66298.3,66329.7,66309.8,64778.3
4,66590,66601.4,66630.1,66611.1,65074.5
3,66930,66904.4,66930.5,66912.3,65370.7
6,67170,67207.4,67231,67213.5,65666.9
2,67480,67510.5,67531.4,67514.8,65963
5,67830,67813.5,67831.9,67816,66259.2
1,68160,68116.5,68132.3,68117.3,66555.4
3,68410,68419.6,68432.7,68418.5,66851.6
4,68700,68722.6,68733.2,68719.7,67147.8
6,69050,69025.7,69033.6,69021,67443.9
5,69640,69606.2,69638,69636.9,68036.3
2,69930,69912,69938.6,69938.2,68332.5
3,70240,70217.8,70239.2,70239.5,68628.7
1,70500,70523.6,70539.8,70540.8,68924.9
4,70840,70829.4,70840.3,70842.2,69221
6,71070,71135.3,71140.9,71143.5,69517.2
5,71460,71441.1,71441.5,71444.8,69813.4
3,71730,71746.9,71742.1,71746.2,70109.6
2,72060,72052.7,72042.6,72047.5,70405.8
4,72400,72358.6,72343.2,72348.8,70702
1,72680,72664.4,72643.8,72650.2,70998.1
6,72980,72970.2,72944.4,72951.5,71294.3
3,73610,73534.4,73551.1,73557.2,71886.7
5,73820,73839.1,73851.8,73858,72182.9
4,74180,74143.8,74152.6,74158.8,72479
2,74430,74448.6,74453.3,74459.6,72775.2
1,74750,74753.3,74754.1,74760.4,73071.4
6,74960,75058,75054.8,75061.3,73367.6
3,75370,75362.7,75355.6,75362.1,73663.8
4,75700,75667.4,75656.3,75662.9,73960
5,76010,75972.1,75957.1,75963.7,74256.1
1,76240,76276.9,76257.9,76264.5,74552.3
2,76590,76581.6,76558.6,76565.3,74848.5
6,76880,76886.3,76859.4,76866.2,75144.7
4,77480,77453.6,77466.6,77475.2,75737.1
3,77800,77757.8,77767.5,77775.8,76033.2
1,78040,78062.1,78068.5,78076.4,76329.4
5,78340,78366.3,78369.4,78376.9,76625.6
2,78680,78670.6,78670.3,78677.5,76921.8
